LowBirthWeightIndLowBirthWeightIndDesc,BirthAgeGroupAgeGroupDesc,YearBirthYearDesc,CountyCountyName,BirthCount,Birth Count_PCT,SORT
Normal birth weight (2500g+),20 to 24,2017,Holmes,183,26.8,31153
Normal birth weight (2500g+),25 to 29,2017,Holmes,201,29.4,31154
Normal birth weight (2500g+),30 to 34,2017,Holmes,154,22.5,31155
Normal birth weight (2500g+),35 to 39,2017,Holmes,79,11.6,31156
Normal birth weight (2500g+),40 to 44,2017,Holmes,*,*,31157
Normal birth weight (2500g+),45 and older,2017,Holmes,*,*,31158
Low birth weight (<2500g),Less than 15,2017,Huron,0,0.0,31170
Low birth weight (<2500g),15 to 17,2017,Huron,*,*,31171
Low birth weight (<2500g),18 to 19,2017,Huron,3,0.4,31172
Low birth weight (<2500g),20 to 24,2017,Huron,15,2.1,31173
Low birth weight (<2500g),25 to 29,2017,Huron,17,2.4,31174
Low birth weight (<2500g),30 to 34,2017,Huron,7,1.0,31175
Low birth weight (<2500g),35 to 39,2017,Huron,7,1.0,31176
Low birth weight (<2500g),40 to 44,2017,Huron,*,*,31177
Low birth weight (<2500g),45 and older,2017,Huron,0,0.0,31178
Normal birth weight (2500g+),Less than 15,2017,Huron,0,0.0,31180
Normal birth weight (2500g+),15 to 17,2017,Huron,*,*,31181
Normal birth weight (2500g+),18 to 19,2017,Huron,28,3.9,31182
Normal birth weight (2500g+),20 to 24,2017,Huron,198,27.9,31183
Normal birth weight (2500g+),25 to 29,2017,Huron,218,30.7,31184
Normal birth weight (2500g+),30 to 34,2017,Huron,150,21.1,31185
Normal birth weight (2500g+),35 to 39,2017,Huron,42,5.9,31186
Normal birth weight (2500g+),40 to 44,2017,Huron,*,*,31187
Normal birth weight (2500g+),45 and older,2017,Huron,0,0.0,31188
Low birth weight (<2500g),Less than 15,2017,Jackson,0,0.0,31200
Low birth weight (<2500g),15 to 17,2017,Jackson,1,0.2,31201
Low birth weight (<2500g),18 to 19,2017,Jackson,7,1.7,31202
Low birth weight (<2500g),20 to 24,2017,Jackson,14,3.4,31203
Low birth weight (<2500g),25 to 29,2017,Jackson,7,1.7,31204
Low birth weight (<2500g),30 to 34,2017,Jackson,5,1.2,31205
Low birth weight (<2500g),35 to 39,2017,Jackson,2,0.5,31206
Low birth weight (<2500g),40 to 44,2017,Jackson,*,*,31207
Low birth weight (<2500g),45 and older,2017,Jackson,0,0.0,31208
Normal birth weight (2500g+),Less than 15,2017,Jackson,0,0.0,31210
Normal birth weight (2500g+),15 to 17,2017,Jackson,*,*,31211
Normal birth weight (2500g+),18 to 19,2017,Jackson,26,6.3,31212
Normal birth weight (2500g+),20 to 24,2017,Jackson,125,30.3,31213
Normal birth weight (2500g+),25 to 29,2017,Jackson,105,25.5,31214
Normal birth weight (2500g+),30 to 34,2017,Jackson,70,17.0,31215
Normal birth weight (2500g+),35 to 39,2017,Jackson,33,8.0,31216
Normal birth weight (2500g+),40 to 44,2017,Jackson,*,*,31217
Normal birth weight (2500g+),45 and older,2017,Jackson,*,*,31218
Low birth weight (<2500g),Less than 15,2017,Jefferson,0,0.0,31230
Low birth weight (<2500g),15 to 17,2017,Jefferson,0,0.0,31231
Low birth weight (<2500g),18 to 19,2017,Jefferson,3,0.5,31232
Low birth weight (<2500g),20 to 24,2017,Jefferson,13,2.1,31233
Low birth weight (<2500g),25 to 29,2017,Jefferson,19,3.0,31234
Low birth weight (<2500g),30 to 34,2017,Jefferson,10,1.6,31235
Low birth weight (<2500g),35 to 39,2017,Jefferson,6,0.9,31236
Low birth weight (<2500g),40 to 44,2017,Jefferson,*,*,31237
Low birth weight (<2500g),45 and older,2017,Jefferson,0,0.0,31238
Normal birth weight (2500g+),Less than 15,2017,Jefferson,0,0.0,31240
Normal birth weight (2500g+),15 to 17,2017,Jefferson,*,*,31241
Normal birth weight (2500g+),18 to 19,2017,Jefferson,34,5.4,31242
Normal birth weight (2500g+),20 to 24,2017,Jefferson,142,22.4,31243
Normal birth weight (2500g+),25 to 29,2017,Jefferson,188,29.7,31244
Normal birth weight (2500g+),30 to 34,2017,Jefferson,140,22.1,31245
Normal birth weight (2500g+),35 to 39,2017,Jefferson,53,8.4,31246
Normal birth weight (2500g+),40 to 44,2017,Jefferson,*,*,31247
Normal birth weight (2500g+),45 and older,2017,Jefferson,*,*,31248
Low birth weight (<2500g),Less than 15,2017,Knox,0,0.0,31260
Low birth weight (<2500g),15 to 17,2017,Knox,*,*,31261
Low birth weight (<2500g),18 to 19,2017,Knox,3,0.4,31262
Low birth weight (<2500g),20 to 24,2017,Knox,11,1.5,31263
Low birth weight (<2500g),25 to 29,2017,Knox,20,2.8,31264
Low birth weight (<2500g),30 to 34,2017,Knox,11,1.5,31265
Low birth weight (<2500g),35 to 39,2017,Knox,9,1.2,31266
Low birth weight (<2500g),40 to 44,2017,Knox,0,0.0,31267
Low birth weight (<2500g),45 and older,2017,Knox,0,0.0,31268
Normal birth weight (2500g+),Less than 15,2017,Knox,0,0.0,31270
Normal birth weight (2500g+),15 to 17,2017,Knox,*,*,31271
Normal birth weight (2500g+),18 to 19,2017,Knox,34,4.7,31272
Normal birth weight (2500g+),20 to 24,2017,Knox,185,25.6,31273
Normal birth weight (2500g+),25 to 29,2017,Knox,209,28.9,31274
Normal birth weight (2500g+),30 to 34,2017,Knox,160,22.1,31275
Normal birth weight (2500g+),35 to 39,2017,Knox,52,7.2,31276
Normal birth weight (2500g+),40 to 44,2017,Knox,*,*,31277
Normal birth weight (2500g+),45 and older,2017,Knox,0,0.0,31278
Low birth weight (<2500g),Less than 15,2017,Lake,0,0.0,31290
Low birth weight (<2500g),15 to 17,2017,Lake,0,0.0,31291
Low birth weight (<2500g),18 to 19,2017,Lake,5,0.2,31292
Low birth weight (<2500g),20 to 24,2017,Lake,31,1.4,31293
Low birth weight (<2500g),25 to 29,2017,Lake,37,1.7,31294
Low birth weight (<2500g),30 to 34,2017,Lake,55,2.5,31295
Low birth weight (<2500g),35 to 39,2017,Lake,28,1.3,31296
Low birth weight (<2500g),40 to 44,2017,Lake,5,0.2,31297
Low birth weight (<2500g),45 and older,2017,Lake,*,*,31298
Normal birth weight (2500g+),Less than 15,2017,Lake,0,0.0,31300
Normal birth weight (2500g+),15 to 17,2017,Lake,28,1.3,31301
Normal birth weight (2500g+),18 to 19,2017,Lake,46,2.1,31302
Normal birth weight (2500g+),20 to 24,2017,Lake,321,14.6,31303
Normal birth weight (2500g+),25 to 29,2017,Lake,605,27.5,31304
Normal birth weight (2500g+),30 to 34,2017,Lake,684,31.1,31305
Normal birth weight (2500g+),35 to 39,2017,Lake,296,13.4,31306
Normal birth weight (2500g+),40 to 44,2017,Lake,56,2.5,31307
Normal birth weight (2500g+),45 and older,2017,Lake,*,*,31308
Low birth weight (<2500g),Less than 15,2017,Lawrence,0,0.0,31320
Low birth weight (<2500g),15 to 17,2017,Lawrence,1,0.2,31321
Low birth weight (<2500g),18 to 19,2017,Lawrence,7,1.1,31322
Low birth weight (<2500g),20 to 24,2017,Lawrence,15,2.4,31323
Low birth weight (<2500g),25 to 29,2017,Lawrence,21,3.4,31324
Low birth weight (<2500g),30 to 34,2017,Lawrence,16,2.6,31325
Low birth weight (<2500g),35 to 39,2017,Lawrence,7,1.1,31326
Low birth weight (<2500g),40 to 44,2017,Lawrence,*,*,31327
Low birth weight (<2500g),45 and older,2017,Lawrence,0,0.0,31328
Normal birth weight (2500g+),Less than 15,2017,Lawrence,0,0.0,31330
Normal birth weight (2500g+),15 to 17,2017,Lawrence,*,*,31331
Normal birth weight (2500g+),18 to 19,2017,Lawrence,26,4.2,31332
Normal birth weight (2500g+),20 to 24,2017,Lawrence,169,27.5,31333
Normal birth weight (2500g+),25 to 29,2017,Lawrence,173,28.2,31334
Normal birth weight (2500g+),30 to 34,2017,Lawrence,118,19.2,31335
Normal birth weight (2500g+),35 to 39,2017,Lawrence,42,6.8,31336
Normal birth weight (2500g+),40 to 44,2017,Lawrence,*,*,31337
Normal birth weight (2500g+),45 and older,2017,Lawrence,0,0.0,31338
Low birth weight (<2500g),Less than 15,2017,Licking,0,0.0,31350
Low birth weight (<2500g),15 to 17,2017,Licking,0,0.0,31351
Low birth weight (<2500g),18 to 19,2017,Licking,7,0.4,31352
Low birth weight (<2500g),20 to 24,2017,Licking,32,1.7,31353
Low birth weight (<2500g),25 to 29,2017,Licking,34,1.8,31354
Low birth weight (<2500g),30 to 34,2017,Licking,43,2.3,31355
Low birth weight (<2500g),35 to 39,2017,Licking,25,1.3,31356
Low birth weight (<2500g),40 to 44,2017,Licking,1,0.1,31357
Low birth weight (<2500g),45 and older,2017,Licking,0,0.0,31358
Normal birth weight (2500g+),Less than 15,2017,Licking,0,0.0,31360
Normal birth weight (2500g+),15 to 17,2017,Licking,*,*,31361
Normal birth weight (2500g+),18 to 19,2017,Licking,87,4.6,31362
Normal birth weight (2500g+),20 to 24,2017,Licking,381,20.1,31363
Normal birth weight (2500g+),25 to 29,2017,Licking,615,32.4,31364
Normal birth weight (2500g+),30 to 34,2017,Licking,432,22.7,31365
Normal birth weight (2500g+),35 to 39,2017,Licking,192,10.1,31366
Normal birth weight (2500g+),40 to 44,2017,Licking,30,1.6,31367
Normal birth weight (2500g+),45 and older,2017,Licking,*,*,31368
Low birth weight (<2500g),Less than 15,2017,Logan,0,0.0,31380
Low birth weight (<2500g),15 to 17,2017,Logan,*,*,31381
Low birth weight (<2500g),18 to 19,2017,Logan,2,0.4,31382
Low birth weight (<2500g),20 to 24,2017,Logan,10,1.9,31383
Low birth weight (<2500g),25 to 29,2017,Logan,11,2.1,31384
Low birth weight (<2500g),30 to 34,2017,Logan,9,1.7,31385
Low birth weight (<2500g),35 to 39,2017,Logan,5,0.9,31386
Low birth weight (<2500g),40 to 44,2017,Logan,0,0.0,31387
Low birth weight (<2500g),45 and older,2017,Logan,0,0.0,31388
Normal birth weight (2500g+),Less than 15,2017,Logan,0,0.0,31390
Normal birth weight (2500g+),15 to 17,2017,Logan,*,*,31391
Normal birth weight (2500g+),18 to 19,2017,Logan,32,6.0,31392
Normal birth weight (2500g+),20 to 24,2017,Logan,157,29.5,31393
Normal birth weight (2500g+),25 to 29,2017,Logan,160,30.0,31394
Normal birth weight (2500g+),30 to 34,2017,Logan,101,18.9,31395
Normal birth weight (2500g+),35 to 39,2017,Logan,33,6.2,31396
Normal birth weight (2500g+),40 to 44,2017,Logan,*,*,31397
Normal birth weight (2500g+),45 and older,2017,Logan,0,0.0,31398
Low birth weight (<2500g),Less than 15,2017,Lorain,0,0.0,31410
Low birth weight (<2500g),15 to 17,2017,Lorain,4,0.1,31411
Low birth weight (<2500g),18 to 19,2017,Lorain,7,0.2,31412
Low birth weight (<2500g),20 to 24,2017,Lorain,66,2.1,31413
Low birth weight (<2500g),25 to 29,2017,Lorain,89,2.8,31414
Low birth weight (<2500g),30 to 34,2017,Lorain,80,2.5,31415
Low birth weight (<2500g),35 to 39,2017,Lorain,30,0.9,31416
Low birth weight (<2500g),40 to 44,2017,Lorain,3,0.1,31417
Low birth weight (<2500g),45 and older,2017,Lorain,*,*,31418
Normal birth weight (2500g+),Less than 15,2017,Lorain,*,*,31420
Normal birth weight (2500g+),15 to 17,2017,Lorain,39,1.2,31421
Normal birth weight (2500g+),18 to 19,2017,Lorain,131,4.1,31422
Normal birth weight (2500g+),20 to 24,2017,Lorain,709,22.3,31423
Normal birth weight (2500g+),25 to 29,2017,Lorain,879,27.6,31424
Normal birth weight (2500g+),30 to 34,2017,Lorain,733,23.0,31425
Normal birth weight (2500g+),35 to 39,2017,Lorain,350,11.0,31426
Normal birth weight (2500g+),40 to 44,2017,Lorain,55,1.7,31427
Normal birth weight (2500g+),45 and older,2017,Lorain,*,*,31428
Low birth weight (<2500g),Less than 15,2017,Lucas,*,*,31440
Low birth weight (<2500g),15 to 17,2017,Lucas,15,0.3,31441
Low birth weight (<2500g),18 to 19,2017,Lucas,35,0.6,31442
Low birth weight (<2500g),20 to 24,2017,Lucas,130,2.4,31443
Low birth weight (<2500g),25 to 29,2017,Lucas,181,3.3,31444
Low birth weight (<2500g),30 to 34,2017,Lucas,129,2.4,31445
Low birth weight (<2500g),35 to 39,2017,Lucas,44,0.8,31446
Low birth weight (<2500g),40 to 44,2017,Lucas,14,0.3,31447
Low birth weight (<2500g),45 and older,2017,Lucas,*,*,31448
Normal birth weight (2500g+),Less than 15,2017,Lucas,*,*,31450
Normal birth weight (2500g+),15 to 17,2017,Lucas,83,1.5,31451
Normal birth weight (2500g+),18 to 19,2017,Lucas,255,4.7,31452
Normal birth weight (2500g+),20 to 24,2017,Lucas,1235,22.6,31453
Normal birth weight (2500g+),25 to 29,2017,Lucas,1561,28.6,31454
Normal birth weight (2500g+),30 to 34,2017,Lucas,1204,22.1,31455
Normal birth weight (2500g+),35 to 39,2017,Lucas,483,8.9,31456
Normal birth weight (2500g+),40 to 44,2017,Lucas,68,1.2,31457
Normal birth weight (2500g+),45 and older,2017,Lucas,*,*,31458
Low birth weight (<2500g),Less than 15,2017,Madison,0,0.0,31470
Low birth weight (<2500g),15 to 17,2017,Madison,0,0.0,31471
Low birth weight (<2500g),18 to 19,2017,Madison,0,0.0,31472
Low birth weight (<2500g),20 to 24,2017,Madison,13,2.9,31473
Low birth weight (<2500g),25 to 29,2017,Madison,11,2.5,31474
Low birth weight (<2500g),30 to 34,2017,Madison,9,2.0,31475
Low birth weight (<2500g),35 to 39,2017,Madison,3,0.7,31476
Low birth weight (<2500g),40 to 44,2017,Madison,*,*,31477
Low birth weight (<2500g),45 and older,2017,Madison,0,0.0,31478
Normal birth weight (2500g+),Less than 15,2017,Madison,0,0.0,31480
Normal birth weight (2500g+),15 to 17,2017,Madison,*,*,31481
Normal birth weight (2500g+),18 to 19,2017,Madison,*,*,31482
Normal birth weight (2500g+),20 to 24,2017,Madison,103,23.1,31483
Normal birth weight (2500g+),25 to 29,2017,Madison,135,30.3,31484
Normal birth weight (2500g+),30 to 34,2017,Madison,95,21.3,31485
Normal birth weight (2500g+),35 to 39,2017,Madison,51,11.5,31486
Normal birth weight (2500g+),40 to 44,2017,Madison,*,*,31487
Normal birth weight (2500g+),45 and older,2017,Madison,0,0.0,31488
Low birth weight (<2500g),Less than 15,2017,Mahoning,0,0.0,31500
Low birth weight (<2500g),15 to 17,2017,Mahoning,5,0.2,31501
Low birth weight (<2500g),18 to 19,2017,Mahoning,18,0.7,31502
Low birth weight (<2500g),20 to 24,2017,Mahoning,59,2.4,31503
Low birth weight (<2500g),25 to 29,2017,Mahoning,72,2.9,31504
Low birth weight (<2500g),30 to 34,2017,Mahoning,68,2.8,31505
Low birth weight (<2500g),35 to 39,2017,Mahoning,31,1.3,31506
Low birth weight (<2500g),40 to 44,2017,Mahoning,4,0.2,31507
Low birth weight (<2500g),45 and older,2017,Mahoning,0,0.0,31508
Normal birth weight (2500g+),Less than 15,2017,Mahoning,*,*,31510
Normal birth weight (2500g+),15 to 17,2017,Mahoning,*,*,31511
Normal birth weight (2500g+),18 to 19,2017,Mahoning,114,4.6,31512
Normal birth weight (2500g+),20 to 24,2017,Mahoning,578,23.6,31513
Normal birth weight (2500g+),25 to 29,2017,Mahoning,671,27.4,31514
Normal birth weight (2500g+),30 to 34,2017,Mahoning,540,22.0,31515
Normal birth weight (2500g+),35 to 39,2017,Mahoning,222,9.1,31516
Normal birth weight (2500g+),40 to 44,2017,Mahoning,42,1.7,31517
Normal birth weight (2500g+),45 and older,2017,Mahoning,*,*,31518
Low birth weight (<2500g),Less than 15,2017,Marion,0,0.0,31530
Low birth weight (<2500g),15 to 17,2017,Marion,0,0.0,31531
Low birth weight (<2500g),18 to 19,2017,Marion,4,0.5,31532
Low birth weight (<2500g),20 to 24,2017,Marion,24,3.2,31533
Low birth weight (<2500g),25 to 29,2017,Marion,18,2.4,31534
Low birth weight (<2500g),30 to 34,2017,Marion,10,1.3,31535
Low birth weight (<2500g),35 to 39,2017,Marion,5,0.7,31536
Low birth weight (<2500g),40 to 44,2017,Marion,0,0.0,31537
Low birth weight (<2500g),45 and older,2017,Marion,0,0.0,31538
Normal birth weight (2500g+),Less than 15,2017,Marion,*,*,31540
Normal birth weight (2500g+),15 to 17,2017,Marion,*,*,31541
Normal birth weight (2500g+),18 to 19,2017,Marion,51,6.8,31542
Normal birth weight (2500g+),20 to 24,2017,Marion,214,28.6,31543
Normal birth weight (2500g+),25 to 29,2017,Marion,220,29.5,31544
Normal birth weight (2500g+),30 to 34,2017,Marion,129,17.3,31545
Normal birth weight (2500g+),35 to 39,2017,Marion,48,6.4,31546
Normal birth weight (2500g+),40 to 44,2017,Marion,*,*,31547
Normal birth weight (2500g+),45 and older,2017,Marion,0,0.0,31548
Low birth weight (<2500g),Less than 15,2017,Medina,0,0.0,31560
Low birth weight (<2500g),15 to 17,2017,Medina,*,*,31561
Low birth weight (<2500g),18 to 19,2017,Medina,0,0.0,31562
Low birth weight (<2500g),20 to 24,2017,Medina,13,0.8,31563
Low birth weight (<2500g),25 to 29,2017,Medina,29,1.7,31564
Low birth weight (<2500g),30 to 34,2017,Medina,35,2.0,31565
Low birth weight (<2500g),35 to 39,2017,Medina,22,1.3,31566
Low birth weight (<2500g),40 to 44,2017,Medina,0,0.0,31567
Low birth weight (<2500g),45 and older,2017,Medina,0,0.0,31568
Normal birth weight (2500g+),Less than 15,2017,Medina,0,0.0,31570
Normal birth weight (2500g+),15 to 17,2017,Medina,*,*,31571
Normal birth weight (2500g+),18 to 19,2017,Medina,29,1.7,31572
Normal birth weight (2500g+),20 to 24,2017,Medina,214,12.5,31573
Normal birth weight (2500g+),25 to 29,2017,Medina,490,28.6,31574
Normal birth weight (2500g+),30 to 34,2017,Medina,572,33.3,31575
Normal birth weight (2500g+),35 to 39,2017,Medina,256,14.9,31576
Normal birth weight (2500g+),40 to 44,2017,Medina,46,2.7,31577
Normal birth weight (2500g+),45 and older,2017,Medina,*,*,31578
Low birth weight (<2500g),Less than 15,2017,Meigs,0,0.0,31590
Low birth weight (<2500g),15 to 17,2017,Meigs,*,*,31591
Low birth weight (<2500g),18 to 19,2017,Meigs,5,1.8,31592
Low birth weight (<2500g),20 to 24,2017,Meigs,5,1.8,31593
Low birth weight (<2500g),25 to 29,2017,Meigs,8,2.8,31594
Low birth weight (<2500g),30 to 34,2017,Meigs,7,2.5,31595
Low birth weight (<2500g),35 to 39,2017,Meigs,3,1.1,31596
Low birth weight (<2500g),40 to 44,2017,Meigs,*,*,31597
Low birth weight (<2500g),45 and older,2017,Meigs,0,0.0,31598
Normal birth weight (2500g+),Less than 15,2017,Meigs,0,0.0,31600
Normal birth weight (2500g+),15 to 17,2017,Meigs,*,*,31601
Normal birth weight (2500g+),18 to 19,2017,Meigs,*,*,31602
Normal birth weight (2500g+),20 to 24,2017,Meigs,76,26.8,31603
Normal birth weight (2500g+),25 to 29,2017,Meigs,81,28.5,31604
Normal birth weight (2500g+),30 to 34,2017,Meigs,55,19.4,31605
Normal birth weight (2500g+),35 to 39,2017,Meigs,*,*,31606
Normal birth weight (2500g+),40 to 44,2017,Meigs,*,*,31607
Normal birth weight (2500g+),45 and older,2017,Meigs,*,*,31608
Low birth weight (<2500g),Less than 15,2017,Mercer,0,0.0,31620
Low birth weight (<2500g),15 to 17,2017,Mercer,0,0.0,31621
Low birth weight (<2500g),18 to 19,2017,Mercer,1,0.2,31622
Low birth weight (<2500g),20 to 24,2017,Mercer,5,0.8,31623
Low birth weight (<2500g),25 to 29,2017,Mercer,15,2.3,31624
Low birth weight (<2500g),30 to 34,2017,Mercer,14,2.2,31625
Low birth weight (<2500g),35 to 39,2017,Mercer,5,0.8,31626
Low birth weight (<2500g),40 to 44,2017,Mercer,0,0.0,31627
Low birth weight (<2500g),45 and older,2017,Mercer,0,0.0,31628
Normal birth weight (2500g+),Less than 15,2017,Mercer,0,0.0,31630
Normal birth weight (2500g+),15 to 17,2017,Mercer,*,*,31631
Normal birth weight (2500g+),18 to 19,2017,Mercer,*,*,31632
Normal birth weight (2500g+),20 to 24,2017,Mercer,113,17.6,31633
Normal birth weight (2500g+),25 to 29,2017,Mercer,238,37.0,31634
Normal birth weight (2500g+),30 to 34,2017,Mercer,169,26.3,31635
Normal birth weight (2500g+),35 to 39,2017,Mercer,53,8.2,31636
Normal birth weight (2500g+),40 to 44,2017,Mercer,*,*,31637
Normal birth weight (2500g+),45 and older,2017,Mercer,0,0.0,31638
Low birth weight (<2500g),Less than 15,2017,Miami,0,0.0,31650
Low birth weight (<2500g),15 to 17,2017,Miami,1,0.1,31651
Low birth weight (<2500g),18 to 19,2017,Miami,5,0.4,31652
Low birth weight (<2500g),20 to 24,2017,Miami,28,2.4,31653
Low birth weight (<2500g),25 to 29,2017,Miami,27,2.3,31654
Low birth weight (<2500g),30 to 34,2017,Miami,16,1.4,31655
Low birth weight (<2500g),35 to 39,2017,Miami,14,1.2,31656
Low birth weight (<2500g),40 to 44,2017,Miami,2,0.2,31657
Low birth weight (<2500g),45 and older,2017,Miami,0,0.0,31658
Normal birth weight (2500g+),Less than 15,2017,Miami,0,0.0,31660
Normal birth weight (2500g+),15 to 17,2017,Miami,*,*,31661
Normal birth weight (2500g+),18 to 19,2017,Miami,62,5.3,31662
Normal birth weight (2500g+),20 to 24,2017,Miami,244,21.0,31663
Normal birth weight (2500g+),25 to 29,2017,Miami,350,30.2,31664
Normal birth weight (2500g+),30 to 34,2017,Miami,275,23.7,31665
Normal birth weight (2500g+),35 to 39,2017,Miami,109,9.4,31666
Normal birth weight (2500g+),40 to 44,2017,Miami,*,*,31667
Normal birth weight (2500g+),45 and older,2017,Miami,*,*,31668
Low birth weight (<2500g),Less than 15,2017,Monroe,0,0.0,31680
